TANGGAL,Aktual,Prediksi
2022-01-01,0.3593177123178597,0.38712522783733033
2022-02-01,0.3123675263861734,0.369519658468277
2022-03-01,0.4487001795372882,0.3592845897579096
2022-04-01,0.483314883312764,0.35392650381464863
2022-05-01,0.5077697397800355,0.3418047557736342
2022-06-01,0.4820321771079905,0.3298215176028374
2022-07-01,0.4276754698175348,0.3300426124215806
2022-08-01,0.3433612865879079,0.32473049974094276
2022-09-01,0.3757741856515583,0.3192596868048602
2022-10-01,0.4148523182839967,0.3089440904601018
2022-11-01,0.3345454223933316,0.30146974062411
2022-12-01,0.3532154155116401,0.3013911958790528
